8.58760e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97868e+00	-1.83160e+00	-1.57048e+00	-1.31460e+00	-1.12610e+00	-9.97866e-01	-9.09479e-01	-8.46015e-01	-7.98477e-01	-7.61559e-01	-7.32046e-01	-7.07904e-01	-6.87790e-01	-6.70784e-01	-6.56227e-01	-6.43640e-01	-6.32659e-01	-6.23007e-01	-6.14466e-01	-6.06865e-01	-6.00062e-01	-5.93946e-01	-5.88422e-01	-5.83415e-01	-5.78858e-01	
6.19938e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97338e+00	-1.80768e+00	-1.53545e+00	-1.27910e+00	-1.09281e+00	-9.66318e-01	-8.79150e-01	-8.16748e-01	-7.70292e-01	-7.34518e-01	-7.06196e-01	-6.83265e-01	-6.64354e-01	-6.48519e-01	-6.35091e-01	-6.23578e-01	-6.13614e-01	-6.04919e-01	-5.97277e-01	-5.90517e-01	-5.84502e-01	-5.79121e-01	-5.74285e-01	-5.69919e-01	-5.65963e-01	
9.75388e-09	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97554e+00	-1.81785e+00	-1.55082e+00	-1.29476e+00	-1.10720e+00	-9.79523e-01	-8.91447e-01	-8.28303e-01	-7.81185e-01	-7.44795e-01	-7.15890e-01	-6.92405e-01	-6.72971e-01	-6.56645e-01	-6.42757e-01	-6.30816e-01	-6.20454e-01	-6.11390e-01	-6.03405e-01	-5.96327e-01	-5.90017e-01	-5.84363e-01	-5.79273e-01	-5.74671e-01	-5.70495e-01	
2.62754e-05	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97745e+00	-1.83203e+00	-1.57897e+00	-1.32648e+00	-1.13577e+00	-1.00372e+00	-9.11944e-01	-8.45951e-01	-7.96654e-01	-7.58560e-01	-7.28285e-01	-7.03671e-01	-6.83286e-01	-6.66145e-01	-6.51549e-01	-6.38986e-01	-6.28074e-01	-6.18519e-01	-6.10093e-01	-6.02618e-01	-5.95948e-01	-5.89966e-01	-5.84577e-01	-5.79701e-01	-5.75273e-01	
7.44618e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.99184e+00	-1.90513e+00	-1.70209e+00	-1.46434e+00	-1.27315e+00	-1.14081e+00	-1.05102e+00	-9.87849e-01	-9.40977e-01	-9.04358e-01	-8.74485e-01	-8.49275e-01	-8.27452e-01	-8.08202e-01	-7.90984e-01	-7.75423e-01	-7.61249e-01	-7.48261e-01	-7.36303e-01	-7.25252e-01	-7.15006e-01	-7.05482e-01	-6.96609e-01	-6.88324e-01	-6.80576e-01	
9.86538e-08	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.98860e+00	-1.88406e+00	-1.65959e+00	-1.41308e+00	-1.22225e+00	-1.09155e+00	-1.00225e+00	-9.38534e-01	-8.90659e-01	-8.52980e-01	-8.22208e-01	-7.96360e-01	-7.74184e-01	-7.54857e-01	-7.37808e-01	-7.22629e-01	-7.09013e-01	-6.96726e-01	-6.85582e-01	-6.75433e-01	-6.66154e-01	-6.57643e-01	-6.49813e-01	-6.42591e-01	-6.35912e-01	
1.04241e-07	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.98331e+00	-1.85413e+00	-1.60589e+00	-1.35221e+00	-1.16254e+00	-1.03344e+00	-9.44655e-01	-8.80868e-01	-8.32855e-01	-7.95253e-01	-7.64867e-01	-7.39712e-01	-7.18494e-01	-7.00333e-01	-6.84604e-01	-6.70852e-01	-6.58730e-01	-6.47972e-01	-6.38368e-01	-6.29748e-01	-6.21976e-01	-6.14940e-01	-6.08544e-01	-6.02711e-01	-5.97373e-01	
2.03781e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97196e+00	-1.80089e+00	-1.52513e+00	-1.26864e+00	-1.08334e+00	-9.57783e-01	-8.71351e-01	-8.09541e-01	-7.63590e-01	-7.28267e-01	-7.00356e-01	-6.77800e-01	-6.59235e-01	-6.43719e-01	-6.30583e-01	-6.19339e-01	-6.09622e-01	-6.01155e-01	-5.93722e-01	-5.87154e-01	-5.81316e-01	-5.76099e-01	-5.71414e-01	-5.67188e-01	-5.63361e-01	
1.47651e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.99187e+00	-1.90818e+00	-1.71172e+00	-1.47730e+00	-1.28482e+00	-1.14957e+00	-1.05703e+00	-9.91707e-01	-9.43241e-01	-9.05455e-01	-8.74721e-01	-8.48872e-01	-8.26570e-01	-8.06958e-01	-7.89467e-01	-7.73700e-01	-7.59372e-01	-7.46270e-01	-7.34230e-01	-7.23121e-01	-7.12838e-01	-7.03293e-01	-6.94410e-01	-6.86127e-01	-6.78388e-01	
6.87520e-10	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.98698e+00	-1.87396e+00	-1.64017e+00	-1.39048e+00	-1.20018e+00	-1.07042e+00	-9.81576e-01	-9.17974e-01	-8.70075e-01	-8.32375e-01	-8.01652e-01	-7.75944e-01	-7.53999e-01	-7.34981e-01	-7.18305e-01	-7.03548e-01	-6.90389e-01	-6.78584e-01	-6.67936e-01	-6.58288e-01	-6.49512e-01	-6.41500e-01	-6.34161e-01	-6.27419e-01	-6.21209e-01	
3.62345e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.98108e+00	-1.84891e+00	-1.60482e+00	-1.35357e+00	-1.16161e+00	-1.02854e+00	-9.36102e-01	-8.69565e-01	-8.19679e-01	-7.80902e-01	-7.49861e-01	-7.24422e-01	-7.03182e-01	-6.85180e-01	-6.69733e-01	-6.56342e-01	-6.44631e-01	-6.34314e-01	-6.25163e-01	-6.17001e-01	-6.09682e-01	-6.03090e-01	-5.97125e-01	-5.91709e-01	-5.86772e-01	
7.29183e-07	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97911e+00	-1.83566e+00	-1.57921e+00	-1.32458e+00	-1.13496e+00	-1.00520e+00	-9.15530e-01	-8.51102e-01	-8.02847e-01	-7.65386e-01	-7.35448e-01	-7.10966e-01	-6.90573e-01	-6.73332e-01	-6.58575e-01	-6.45814e-01	-6.34681e-01	-6.24895e-01	-6.16235e-01	-6.08526e-01	-6.01626e-01	-5.95423e-01	-5.89819e-01	-5.84739e-01	-5.80115e-01	
2.32286e-07	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.98591e+00	-1.87070e+00	-1.63759e+00	-1.38842e+00	-1.19681e+00	-1.06493e+00	-9.74069e-01	-9.08852e-01	-8.59772e-01	-8.21267e-01	-7.90038e-01	-7.64053e-01	-7.42005e-01	-7.23013e-01	-7.06457e-01	-6.91887e-01	-6.78964e-01	-6.67426e-01	-6.57068e-01	-6.47722e-01	-6.39253e-01	-6.31549e-01	-6.24517e-01	-6.18076e-01	-6.12161e-01	
2.52268e-07	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.97308e+00	-1.80032e+00	-1.51786e+00	-1.25912e+00	-1.07574e+00	-9.53015e-01	-8.68969e-01	-8.08884e-01	-7.64108e-01	-7.29560e-01	-7.02146e-01	-6.79900e-01	-6.61515e-01	-6.46093e-01	-6.32991e-01	-6.21742e-01	-6.11995e-01	-6.03479e-01	-5.95987e-01	-5.89353e-01	-5.83445e-01	-5.78157e-01	-5.73401e-01	-5.69106e-01	-5.65211e-01	
3.57826e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.96752e+00	-1.77884e+00	-1.49113e+00	-1.23434e+00	-1.05288e+00	-9.31099e-01	-8.47664e-01	-7.88220e-01	-7.44204e-01	-7.10516e-01	-6.84019e-01	-6.62708e-01	-6.45246e-01	-6.30715e-01	-6.18463e-01	-6.08015e-01	-5.99018e-01	-5.91203e-01	-5.84362e-01	-5.78333e-01	-5.72988e-01	-5.68222e-01	-5.63951e-01	-5.60106e-01	-5.56630e-01	
4.29236e-07	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.95443e+00	-1.72090e+00	-1.41075e+00	-1.15828e+00	-9.87660e-01	-8.75318e-01	-7.99135e-01	-7.45325e-01	-7.05838e-01	-6.75899e-01	-6.52574e-01	-6.33986e-01	-6.18889e-01	-6.06428e-01	-5.96001e-01	-5.87170e-01	-5.79614e-01	-5.73088e-01	-5.67407e-01	-5.62423e-01	-5.58024e-01	-5.54118e-01	-5.50630e-01	-5.47501e-01	-5.44680e-01	
2.69497e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.96719e+00	-1.77511e+00	-1.48340e+00	-1.22592e+00	-1.04565e+00	-9.25306e-01	-8.43048e-01	-7.84488e-01	-7.41128e-01	-7.07933e-01	-6.81814e-01	-6.60798e-01	-6.43571e-01	-6.29230e-01	-6.17135e-01	-6.06818e-01	-5.97931e-01	-5.90210e-01	-5.83450e-01	-5.77493e-01	-5.72209e-01	-5.67498e-01	-5.63276e-01	-5.59474e-01	-5.56037e-01	
9.86516e-07	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.95916e+00	-1.73873e+00	-1.43219e+00	-1.17706e+00	-1.00343e+00	-8.88893e-01	-8.11114e-01	-7.56061e-01	-7.15549e-01	-6.84738e-01	-6.60656e-01	-6.41405e-01	-6.25723e-01	-6.12743e-01	-6.01855e-01	-5.92612e-01	-5.84686e-01	-5.77829e-01	-5.71848e-01	-5.66594e-01	-5.61949e-01	-5.57819e-01	-5.54127e-01	-5.50811e-01	-5.47819e-01	
1.25773e-05	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.95913e+00	-1.73941e+00	-1.43392e+00	-1.17899e+00	-1.00506e+00	-8.90160e-01	-8.12081e-01	-7.56806e-01	-7.16132e-01	-6.85202e-01	-6.61033e-01	-6.41715e-01	-6.25982e-01	-6.12963e-01	-6.02043e-01	-5.92775e-01	-5.84829e-01	-5.77955e-01	-5.71960e-01	-5.66694e-01	-5.62039e-01	-5.57901e-01	-5.54201e-01	-5.50879e-01	-5.47882e-01	
2.66808e-05	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.95643e+00	-1.72927e+00	-1.42174e+00	-1.16831e+00	-9.96062e-01	-8.82369e-01	-8.05166e-01	-7.50577e-01	-7.10474e-01	-6.80035e-01	-6.56295e-01	-6.37356e-01	-6.21959e-01	-6.09240e-01	-5.98587e-01	-5.89559e-01	-5.81828e-01	-5.75148e-01	-5.69328e-01	-5.64221e-01	-5.59711e-01	-5.55704e-01	-5.52125e-01	-5.48912e-01	-5.46016e-01	
6.79392e-06	-9.00000e-01	-7.00000e-01	-5.00000e-01	-3.00000e-01	-1.00000e-01	1.00000e-01	3.00000e-01	5.00000e-01	7.00000e-01	9.00000e-01	1.10000e+00	1.30000e+00	1.50000e+00	1.70000e+00	1.90000e+00	2.10000e+00	2.30000e+00	2.50000e+00	2.70000e+00	2.90000e+00	3.10000e+00	3.30000e+00	3.50000e+00	3.70000e+00	3.90000e+00	-1.96354e+00	-1.76219e+00	-1.46882e+00	-1.21334e+00	-1.03448e+00	-9.14802e-01	-8.32947e-01	-7.74771e-01	-7.31835e-01	-6.99098e-01	-6.73453e-01	-6.52908e-01	-6.36140e-01	-6.22235e-01	-6.10551e-01	-6.00617e-01	-5.92087e-01	-5.84696e-01	-5.78242e-01	-5.72566e-01	-5.67543e-01	-5.63073e-01	-5.59074e-01	-5.55478e-01	-5.52233e-01	
