1.0335 0.0236626057875
1.0345 0.016039579325
1.0355 0.0098741431575
1.0365 0.0051346324425
1.0375 0.00195625218
1.0385 0.0003090468525
1.0395 0.0
1.0405 0.001356666915
1.0415 0.00418939496
1.0425 0.0083542271875
1.0435 0.014341447905
1.0445 0.0214889687125
1.0455 0.0305225695775
1.0465 0.0411771475625
1.0475 0.053302156825
1.0485 0.0669813308725
1.0495 0.082094926745
1.0505 0.0984418731725
1.0515 0.116211841033
1.0525 0.135393671815
1.0535 0.156206717222
1.0545 0.17839654088
1.0555 0.20179905741
1.0565 0.226727008378
1.0575 0.252425908275
1.0585 0.279866794063
1.0595 0.308437572653
1.0605 0.338151394477
1.0615 0.369188876978
1.0625 0.401487150298
1.0635 0.4348946805
1.0645 0.469341766138
1.0655 0.50492108416
1.0665 0.541724995835
1.0675 0.579532591495
1.0685 0.618497015585
1.0695 0.65849273713
1.0705 0.699382999618
1.0715 0.740834296265
1.0725 0.78301772296
1.0735 0.826163713635
1.0745 0.870099235403
1.0755 0.915068839168
1.0765 0.960778275205
1.0775 1.00713621884
1.0785 1.05424451771
1.0795 1.10202516995
1.0805 1.15058947938
1.0815 1.19972327183
1.0825 1.24963054841
1.0835 1.3003609346
1.0845 1.35178403682
1.0855 1.40389053651
1.0865 1.45651100492
1.0875 1.50990858059
1.0885 1.56394744178
1.0895 1.61861404719
1.0905 1.67395499856
1.0915 1.72991919923
1.0925 1.78610301827
1.0935 1.84261663227
1.0945 1.89917336731
1.0955 1.95623074639
1.0965 2.0136942887
1.0975 2.07159979263
1.0985 2.12970653652
1.0995 2.18804345098
1.1005 2.24635688461
1.1015 2.30467622227
1.1025 2.36309571084
1.1035 2.42156667293
1.1045 2.47996538491
1.1055 2.53852297474
1.1065 2.59736654731
1.1075 2.65588460606
1.1085 2.71468930435
1.1095 2.77355996939
1.1105 2.83192697012
1.1115 2.89069907425
1.1125 2.94948128007
1.1135 3.00846174359
1.1145 3.06724832725
1.1155 3.12564361281
1.1165 3.1838691566
1.1175 3.24200543961
1.1185 3.30016373794
1.1195 3.35853145702
1.1205 3.41677769154
1.1215 3.47492124035
1.1225 3.5328589123
1.1235 3.59049654316
1.1245 3.64789490381
1.1255 3.70508293831
1.1265 3.76197283876
1.1275 3.81855938603
1.1285 3.8751013311
1.1295 3.93135914147
1.1305 3.98717887017
1.1315 4.04276516233
1.1325 4.09795571306
1.1335 4.15275906475
1.1345 4.20714567797
1.1355 4.26130235367
1.1365 4.31515938742
1.1375 4.36832249701
1.1385 4.42090187038
1.1395 4.47301187827
1.1405 4.52487284508
1.1415 4.57644221529
1.1425 4.62788971928
1.1435 4.67922637271
1.1445 4.73002796479
1.1455 4.78041296001
1.1465 4.83024601166
1.1475 4.87965682781
1.1485 4.92867726272
1.1495 4.97718525341
1.1505 5.02526581479
1.1515 5.07307544714
1.1525 5.12037213745
1.1535 5.16723654138
1.1545 5.21355158379
1.1555 5.25930449458
1.1565 5.3045506524
1.1575 5.3490549876
1.1585 5.39335716842
1.1595 5.43708834636
1.1605 5.48007726993
1.1615 5.52240750361
1.1625 5.56419393346
1.1635 5.60555990147
1.1645 5.64652029038
1.1655 5.68731528687
1.1665 5.72771509841
1.1675 5.76758360989
1.1685 5.80686703681
1.1695 5.84547791465
1.1705 5.88350608105
1.1715 5.92098452623
1.1725 5.9577903618
1.1735 5.9939662751
1.1745 6.02954953263
1.1755 6.06456263004
1.1765 6.09895033869
1.1775 6.13270515143
1.1785 6.16577526729
1.1795 6.19813137433
1.1805 6.2297891072
1.1815 6.26081796305
1.1825 6.29138584252
1.1835 6.32131382214
1.1845 6.35047918818
1.1855 6.37899783829
1.1865 6.40704355069
1.1875 6.43453754268
1.1885 6.46167887271
1.1895 6.4885476412
1.1905 6.51501289515
1.1915 6.54081517743
1.1925 6.56590390895
1.1935 6.5904091308
1.1945 6.6142295692
1.1955 6.63755929446
1.1965 6.66019321587
1.1975 6.68214613365
1.1985 6.70356436671
